canonical,variant,type
Myanmars Net Software,Myanmars Net,brand_parent
Myanmars Net Software,MyanmarsNetSoftware,punctuation
Myanmars Net Software,MYANMARS NET SOFTWARE,typography
Myanmars Net Software,myanmars net software,typography
Mylan,Mylan,punctuation
Mylan,MYLAN,typography
Mylan,mylan,typography
Nacogdoches Memorial Health,Nacogdoches Memorial,brand_parent
Nacogdoches Memorial Health,NacogdochesMemorialHealth,punctuation
Nacogdoches Memorial Health,Nacogdoches Memorial Health,legal_suffix
Nacogdoches Memorial Health,NACOGDOCHES MEMORIAL HEALTH,typography
Nacogdoches Memorial Health,nacogdoches memorial health,typography
Naeem Electronics,Naeem,partial
Naeem Electronics,NaeemElectronics,punctuation
Naeem Electronics,NAEEM ELECTRONICS,typography
Naeem Electronics,naeem electronics,typography
NAN YA PLASTICS CORPORATION,NAN YA PLASTICS,legal_suffix
NAN YA PLASTICS CORPORATION,NANYAPLASTICSCORPORATION,punctuation
NAN YA PLASTICS CORPORATION,NAN YA PLASTICS CORPORATION,typography
NAN YA PLASTICS CORPORATION,nan ya plastics corporation,typography
NASPERS,NASPERS,punctuation
NASPERS,naspers,typography
National Australia Bank Limited ABN,NationalAustraliaBankLimitedABN,punctuation
National Australia Bank Limited ABN,National Australia Bank Limited,brand_parent
National Australia Bank Limited ABN,NATIONAL AUSTRALIA BANK LIMITED ABN,typography
National Australia Bank Limited ABN,national australia bank limited abn,typography
NATIONAL BANK OF CANADA,NBOC,abbreviation
NATIONAL BANK OF CANADA,NATIONALBANKOFCANADA,punctuation
NATIONAL BANK OF CANADA,NATIONAL BANK OF CANADA,typography
NATIONAL BANK OF CANADA,national bank of canada,typography
National Machinery,NationalMachinery,punctuation
National Machinery,NATIONAL MACHINERY,typography
National Machinery,national machinery,typography
Naturgy,Naturgy,punctuation
Naturgy,NATURGY,typography
Naturgy,naturgy,typography
NBCUniversal Media,NBCUniversal,partial
NBCUniversal Media,NBCUniversalMedia,punctuation
NBCUniversal Media,NBCUNIVERSAL MEDIA,typography
NBCUniversal Media,nbcuniversal media,typography
NBK,NBK,punctuation
NBK,nbk,typography
NCB,NCB,punctuation
NCB,ncb,typography
Neato Employment Services,Neato Employment,brand_parent
Neato Employment Services,NeatoEmploymentServices,punctuation
Neato Employment Services,NEATO EMPLOYMENT SERVICES,typography
Neato Employment Services,neato employment services,typography
NEC Corporation,NEC,legal_suffix
NEC Corporation,NECCorporation,punctuation
NEC Corporation,NEC CORPORATION,typography
NEC Corporation,nec corporation,typography
Nedbank,Nedbank,punctuation
Nedbank,NEDBANK,typography
Nedbank,nedbank,typography
NEMX Skilled Trades,NEMX,partial
NEMX Skilled Trades,NEMX Skilled,brand_parent
NEMX Skilled Trades,NEMXSkilledTrades,punctuation
NEMX Skilled Trades,NEMX SKILLED TRADES,typography
NEMX Skilled Trades,nemx skilled trades,typography
Neste,Neste,punctuation
Neste,NESTE,typography
Neste,neste,typography
NetApp,NetApp,punctuation
NetApp,NETAPP,typography
NetApp,netapp,typography
NetEase,NetEase,punctuation
NetEase,NETEASE,typography
NetEase,netease,typography
Netflix,Netflix,punctuation
Netflix,NETFLIX,typography
Netflix,netflix,typography
New World Development Company,NWDC,abbreviation
New World Development Company,New World Development,legal_suffix
New World Development Company,NewWorldDevelopmentCompany,punctuation
New World Development Company,NEW WORLD DEVELOPMENT COMPANY,typography
New World Development Company,new world development company,typography
New York Community Bank,NYCB,abbreviation
New York Community Bank,New York Community,brand_parent
New York Community Bank,NewYorkCommunityBank,punctuation
New York Community Bank,New York Community Bank,legal_suffix
New York Community Bank,NEW YORK COMMUNITY BANK,typography
New York Community Bank,new york community bank,typography
NewAgeSys Solutions,NewAgeSys,partial
NewAgeSys Solutions,NewAgeSysSolutions,punctuation
NewAgeSys Solutions,NEWAGESYS SOLUTIONS,typography
NewAgeSys Solutions,newagesys solutions,typography
Newmont Corporation,Newmont,legal_suffix
Newmont Corporation,NewmontCorporation,punctuation
Newmont Corporation,NEWMONT CORPORATION,typography
Newmont Corporation,newmont corporation,typography
NEWS AMERICA MARKETING,NEWS AMERICA,brand_parent
NEWS AMERICA MARKETING,NEWSAMERICAMARKETING,punctuation
NEWS AMERICA MARKETING,NEWS AMERICA MARKETING,typography
NEWS AMERICA MARKETING,news america marketing,typography
Nexient,Nexient,punctuation
Nexient,NEXIENT,typography
Nexient,nexient,typography
NEXT GEAR SOLUTIONS,NEXT GEAR,brand_parent
NEXT GEAR SOLUTIONS,NEXTGEARSOLUTIONS,punctuation
NEXT GEAR SOLUTIONS,NEXT GEAR SOLUTIONS,typography
NEXT GEAR SOLUTIONS,next gear solutions,typography
NICE inContact,NICEinContact,punctuation
NICE inContact,NICE inContact,legal_suffix
NICE inContact,NICE INCONTACT,typography
NICE inContact,nice incontact,typography
NIDEC,NIDEC,punctuation
NIDEC,nidec,typography
Nielsen Norman Group,NNG,abbreviation
Nielsen Norman Group,Nielsen,partial
Nielsen Norman Group,Nielsen Norman,brand_parent
Nielsen Norman Group,NielsenNormanGroup,punctuation
Nielsen Norman Group,NIELSEN NORMAN GROUP,typography
Nielsen Norman Group,nielsen norman group,typography
Nintendo,Nintendo,punctuation
Nintendo,NINTENDO,typography
Nintendo,nintendo,typography
Nippon Telegraph and Telephone,Nippon,partial
Nippon Telegraph and Telephone,Nippon Telegraph and,brand_parent
Nippon Telegraph and Telephone,NipponTelegraphandTelephone,punctuation
Nippon Telegraph and Telephone,NIPPON TELEGRAPH AND TELEPHONE,typography
Nippon Telegraph and Telephone,nippon telegraph and telephone,typography
Nissan,Nissan,punctuation
Nissan,NISSAN,typography
Nissan,nissan,typography
NLMK,NLMK,punctuation
NLMK,nlmk,typography
Nokia,Nokia,punctuation
Nokia,NOKIA,typography
Nokia,nokia,typography
NOMURA HOLDINGS,NOMURA,partial
NOMURA HOLDINGS,NOMURAHOLDINGS,punctuation
NOMURA HOLDINGS,NOMURA HOLDINGS,typography
NOMURA HOLDINGS,nomura holdings,typography
Nordstrom,Nordstrom,punctuation
Nordstrom,NORDSTROM,typography
Nordstrom,nordstrom,typography
Norfolk Southern,Norfolk,partial
Norfolk Southern,NorfolkSouthern,punctuation
Norfolk Southern,NORFOLK SOUTHERN,typography
Norfolk Southern,norfolk southern,typography
Norsk Hydro,Norsk,partial
Norsk Hydro,NorskHydro,punctuation
Norsk Hydro,NORSK HYDRO,typography
Norsk Hydro,norsk hydro,typography
North Star Windows & Doors,NSWD,abbreviation
North Star Windows & Doors,North Star Windows,brand_parent
North Star Windows & Doors,NorthStarWindowsDoors,punctuation
North Star Windows & Doors,NORTH STAR WINDOWS & DOORS,typography
North Star Windows & Doors,north star windows & doors,typography
Northern Trust,NorthernTrust,punctuation
Northern Trust,NORTHERN TRUST,typography
Northern Trust,northern trust,typography
Northrop Grumman,Northrop,partial
Northrop Grumman,NorthropGrumman,punctuation
Northrop Grumman,NORTHROP GRUMMAN,typography
Northrop Grumman,northrop grumman,typography
Northwell Health,Northwell,partial
Northwell Health,NorthwellHealth,punctuation
Northwell Health,NORTHWELL HEALTH,typography
Northwell Health,northwell health,typography
Northwest,Northwest,punctuation
Northwest,NORTHWEST,typography
Northwest,northwest,typography
Norwegian Cruise Line Holdings,NCLH,abbreviation
Norwegian Cruise Line Holdings,Norwegian Cruise Line,brand_parent
Norwegian Cruise Line Holdings,NorwegianCruiseLineHoldings,punctuation
Norwegian Cruise Line Holdings,NORWEGIAN CRUISE LINE HOLDINGS,typography
Norwegian Cruise Line Holdings,norwegian cruise line holdings,typography
Nour Trading House,Nour Trading,brand_parent
Nour Trading House,NourTradingHouse,punctuation
Nour Trading House,NOUR TRADING HOUSE,typography
Nour Trading House,nour trading house,typography
Novartis,Novartis,punctuation
Novartis,NOVARTIS,typography
Novartis,novartis,typography
NOVATEK,NOVATEK,punctuation
NOVATEK,novatek,typography
Novo Nordisk,NN,abbreviation
Novo Nordisk,Novo,partial
Novo Nordisk,NovoNordisk,punctuation
Novo Nordisk,NOVO NORDISK,typography
Novo Nordisk,novo nordisk,typography
NRG Energy,NRG,partial
NRG Energy,NRGEnergy,punctuation
NRG Energy,NRG ENERGY,typography
NRG Energy,nrg energy,typography
NSEIT,NSEIT,punctuation
NSEIT,nseit,typography
NT Financial Services,NT,partial
NT Financial Services,NFS,abbreviation
NT Financial Services,NT Financial,brand_parent
NT Financial Services,NTFinancialServices,punctuation
NT Financial Services,NT FINANCIAL SERVICES,typography
NT Financial Services,nt financial services,typography
NTPC,NTPC,punctuation
NTPC,ntpc,typography
NTT DATA,NTT,partial
NTT DATA,NTTDATA,punctuation
NTT DATA,NTT DATA,typography
NTT DATA,ntt data,typography
Nucor,Nucor,punctuation
Nucor,NUCOR,typography
Nucor,nucor,typography
Nutrafarms,Nutrafarms,punctuation
Nutrafarms,NUTRAFARMS,typography
Nutrafarms,nutrafarms,typography
Nutrien,Nutrien,punctuation
Nutrien,NUTRIEN,typography
Nutrien,nutrien,typography
NVIDIA,NVIDIA,punctuation
NVIDIA,nvidia,typography
NXP Semiconductors,NXP,partial
NXP Semiconductors,NXPSemiconductors,punctuation
NXP Semiconductors,NXP Semiconductors,legal_suffix
NXP Semiconductors,NXP SEMICONDUCTORS,typography
NXP Semiconductors,nxp semiconductors,typography
OBAYASHI CORPORATION,OBAYASHI,legal_suffix
OBAYASHI CORPORATION,OBAYASHICORPORATION,punctuation
OBAYASHI CORPORATION,OBAYASHI CORPORATION,typography
OBAYASHI CORPORATION,obayashi corporation,typography
Occidental Petroleum,OP,abbreviation
Occidental Petroleum,Occidental,partial
Occidental Petroleum,OccidentalPetroleum,punctuation
Occidental Petroleum,OCCIDENTAL PETROLEUM,typography
Occidental Petroleum,occidental petroleum,typography
Office Depot,OD,abbreviation
Office Depot,OfficeDepot,punctuation
Office Depot,OFFICE DEPOT,typography
Office Depot,office depot,typography
Old Mutual,OldMutual,punctuation
Old Mutual,OLD MUTUAL,typography
Old Mutual,old mutual,typography
Omnicom Group,Omnicom,partial
Omnicom Group,OmnicomGroup,punctuation
Omnicom Group,Omnicom Group,legal_suffix
Omnicom Group,OMNICOM GROUP,typography
Omnicom Group,omnicom group,typography
OMV,OMV,punctuation
OMV,omv,typography
ONE Sotheby's International Realty,OSsIR,abbreviation
ONE Sotheby's International Realty,ONE Sotheby s International,brand_parent
ONE Sotheby's International Realty,ONESotheby'sInternationalRealty,punctuation
ONE Sotheby's International Realty,ONE SOTHEBY'S INTERNATIONAL REALTY,typography
ONE Sotheby's International Realty,one sotheby's international realty,typography
ONEOK,ONEOK,punctuation
ONEOK,oneok,typography
ONEX Corporation,ONEX,legal_suffix
ONEX Corporation,ONEXCorporation,punctuation
ONEX Corporation,ONEX CORPORATION,typography
ONEX Corporation,onex corporation,typography
Oracle,Oracle,punctuation
Oracle,ORACLE,typography
Oracle,oracle,typography
Orange,Orange,punctuation
Orange,ORANGE,typography
Orange,orange,typography
Orgio,Orgio,punctuation
Orgio,ORGIO,typography
Orgio,orgio,typography
Oriental Land,Oriental,partial
Oriental Land,OrientalLand,punctuation
Oriental Land,ORIENTAL LAND,typography
Oriental Land,oriental land,typography
Origin Energy,Origin,partial
Origin Energy,OriginEnergy,punctuation
Origin Energy,ORIGIN ENERGY,typography
Origin Energy,origin energy,typography
Otis Spunkmeyer,OtisSpunkmeyer,punctuation
Otis Spunkmeyer,OTIS SPUNKMEYER,typography
Otis Spunkmeyer,otis spunkmeyer,typography
OTP Bank,OTP,partial
OTP Bank,OTPBank,punctuation
OTP Bank,OTP BANK,typography
OTP Bank,otp bank,typography
Otsuka Holding,Otsuka,partial
Otsuka Holding,OtsukaHolding,punctuation
Otsuka Holding,OTSUKA HOLDING,typography
Otsuka Holding,otsuka holding,typography
OZCARE,OZCARE,punctuation
OZCARE,ozcare,typography
PACCAR,PACCAR,punctuation
PACCAR,paccar,typography
Pacific Gas and Electric,PGaE,abbreviation
Pacific Gas and Electric,PacificGasandElectric,punctuation
Pacific Gas and Electric,PACIFIC GAS AND ELECTRIC,typography
Pacific Gas and Electric,pacific gas and electric,typography
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PRMG,abbreviation
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PARAMOUNT RESIDENTIAL MORTGAGE,brand_parent
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PARAMOUNTRESIDENTIALMORTGAGEGROUP,punctuation
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PARAMOUNT RESIDENTIAL MORTGAGE GROUP,typography
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,paramount residential mortgage group,typography
Parasoft,Parasoft,punctuation
Parasoft,PARASOFT,typography
Parasoft,parasoft,typography
Paris Kitchens,ParisKitchens,punctuation
Paris Kitchens,PARIS KITCHENS,typography
Paris Kitchens,paris kitchens,typography
PARKER HANNIFIN,PARKER,partial
PARKER HANNIFIN,PARKERHANNIFIN,punctuation
PARKER HANNIFIN,PARKER HANNIFIN,typography
PARKER HANNIFIN,parker hannifin,typography
Paychex,Paychex,punctuation
Paychex,PAYCHEX,typography
Paychex,paychex,typography
PayPal,PayPal,punctuation
PayPal,PAYPAL,typography
PayPal,paypal,typography
PEGATRON Corporation,PEGATRON,legal_suffix
PEGATRON Corporation,PEGATRONCorporation,punctuation
PEGATRON Corporation,PEGATRON CORPORATION,typography
PEGATRON Corporation,pegatron corporation,typography
Pembina Pipeline Corporation,PPC,abbreviation
Pembina Pipeline Corporation,Pembina,partial
Pembina Pipeline Corporation,Pembina Pipeline,legal_suffix
Pembina Pipeline Corporation,PembinaPipelineCorporation,punctuation
Pembina Pipeline Corporation,PEMBINA PIPELINE CORPORATION,typography
Pembina Pipeline Corporation,pembina pipeline corporation,typography
Pendo,Pendo,punctuation
Pendo,PENDO,typography
Pendo,pendo,typography
Pentamaster,Pentamaster,punctuation
Pentamaster,PENTAMASTER,typography
Pentamaster,pentamaster,typography
People's Insurance,People'sInsurance,punctuation
People's Insurance,PEOPLE'S INSURANCE,typography
People's Insurance,people's insurance,typography
PepsiCo,PepsiCo,punctuation
PepsiCo,PEPSICO,typography
PepsiCo,pepsico,typography
Pernod Ricard,Pernod,partial
Pernod Ricard,PernodRicard,punctuation
Pernod Ricard,PERNOD RICARD,typography
Pernod Ricard,pernod ricard,typography
Petrobras,Petrobras,punctuation
Petrobras,PETROBRAS,typography
Petrobras,petrobras,typography
PetroChina,PetroChina,punctuation
PetroChina,PETROCHINA,typography
PetroChina,petrochina,typography
PETRONAS Chemicals Group,PETRONAS,partial
PETRONAS Chemicals Group,PETRONAS Chemicals,brand_parent
PETRONAS Chemicals Group,PETRONASChemicalsGroup,punctuation
PETRONAS Chemicals Group,PETRONAS CHEMICALS GROUP,typography
PETRONAS Chemicals Group,petronas chemicals group,typography
Petsense,Petsense,punctuation
Petsense,PETSENSE,typography
Petsense,petsense,typography
Pfizer,Pfizer,punctuation
Pfizer,PFIZER,typography
Pfizer,pfizer,typography
PGNiG,PGNiG,punctuation
PGNiG,PGNIG,typography
PGNiG,pgnig,typography
Phillips 66,Phillips,partial
Phillips 66,Phillips66,punctuation
Phillips 66,PHILLIPS 66,typography
Phillips 66,phillips 66,typography
Phoebe Putney Health System,PPHS,abbreviation
Phoebe Putney Health System,Phoebe Putney Health,brand_parent
Phoebe Putney Health System,PhoebePutneyHealthSystem,punctuation
Phoebe Putney Health System,PHOEBE PUTNEY HEALTH SYSTEM,typography
Phoebe Putney Health System,phoebe putney health system,typography
Phoenix Group Holdings,PGH,abbreviation
Phoenix Group Holdings,Phoenix Group,brand_parent
Phoenix Group Holdings,PhoenixGroupHoldings,punctuation
Phoenix Group Holdings,PHOENIX GROUP HOLDINGS,typography
Phoenix Group Holdings,phoenix group holdings,typography
Phonographic Performance Limited,PPL,abbreviation
Phonographic Performance Limited,Phonographic Performance,brand_parent
Phonographic Performance Limited,PhonographicPerformanceLimited,punctuation
Phonographic Performance Limited,PHONOGRAPHIC PERFORMANCE LIMITED,typography
Phonographic Performance Limited,phonographic performance limited,typography
Ping An Insurance (Group) Company of China,Ping An,partial
Ping An Insurance (Group) Company of China,Ping An Insurance (Group)  of China,legal_suffix
Ping An Insurance (Group) Company of China,PingAnInsurance(Group)CompanyofChina,punctuation
Ping An Insurance (Group) Company of China,PING AN INSURANCE (GROUP) COMPANY OF CHINA,typography
Ping An Insurance (Group) Company of China,ping an insurance (group) company of china,typography
Pioneer Natural Resources,PNR,abbreviation
Pioneer Natural Resources,Pioneer,partial
