canonical,variant,type
Nippon Telegraph and Telephone,nippon telegraph and telephone,typography
Nissan,NISSAN,typography
Nissan,nissan,typography
NLMK,nlmk,typography
Nokia,NOKIA,typography
Nokia,nokia,typography
NOMURA HOLDINGS,NOMURA,partial
NOMURA HOLDINGS,NOMURAHOLDINGS,punctuation
NOMURA HOLDINGS,nomura holdings,typography
Nordstrom,NORDSTROM,typography
Nordstrom,nordstrom,typography
Norfolk Southern,Norfolk,partial
Norfolk Southern,NorfolkSouthern,punctuation
Norfolk Southern,NORFOLK SOUTHERN,typography
Norfolk Southern,norfolk southern,typography
Norsk Hydro,Norsk,partial
Norsk Hydro,NorskHydro,punctuation
Norsk Hydro,NORSK HYDRO,typography
Norsk Hydro,norsk hydro,typography
North Star Windows & Doors,NSWD,abbreviation
North Star Windows & Doors,North Star Windows,brand_parent
North Star Windows & Doors,NorthStarWindowsDoors,punctuation
North Star Windows & Doors,NORTH STAR WINDOWS & DOORS,typography
North Star Windows & Doors,north star windows & doors,typography
Northern Trust,NorthernTrust,punctuation
Northern Trust,NORTHERN TRUST,typography
Northern Trust,northern trust,typography
Northrop Grumman,Northrop,partial
Northrop Grumman,NorthropGrumman,punctuation
Northrop Grumman,NORTHROP GRUMMAN,typography
Northrop Grumman,northrop grumman,typography
Northwell Health,Northwell,partial
Northwell Health,NorthwellHealth,punctuation
Northwell Health,NORTHWELL HEALTH,typography
Northwell Health,northwell health,typography
Northwest,NORTHWEST,typography
Northwest,northwest,typography
Norwegian Cruise Line Holdings,NCLH,abbreviation
Norwegian Cruise Line Holdings,Norwegian Cruise Line,brand_parent
Norwegian Cruise Line Holdings,NorwegianCruiseLineHoldings,punctuation
Norwegian Cruise Line Holdings,NORWEGIAN CRUISE LINE HOLDINGS,typography
Norwegian Cruise Line Holdings,norwegian cruise line holdings,typography
Nour Trading House,Nour Trading,brand_parent
Nour Trading House,NourTradingHouse,punctuation
Nour Trading House,NOUR TRADING HOUSE,typography
Nour Trading House,nour trading house,typography
Novartis,NOVARTIS,typography
Novartis,novartis,typography
NOVATEK,novatek,typography
Novo Nordisk,NN,abbreviation
Novo Nordisk,Novo,partial
Novo Nordisk,NovoNordisk,punctuation
Novo Nordisk,NOVO NORDISK,typography
Novo Nordisk,novo nordisk,typography
NRG Energy,NRG,partial
NRG Energy,NRGEnergy,punctuation
NRG Energy,NRG ENERGY,typography
NRG Energy,nrg energy,typography
NSEIT,nseit,typography
NT Financial Services,NT,partial
NT Financial Services,NFS,abbreviation
NT Financial Services,NT Financial,brand_parent
NT Financial Services,NTFinancialServices,punctuation
NT Financial Services,NT FINANCIAL SERVICES,typography
NT Financial Services,nt financial services,typography
NTPC,ntpc,typography
NTT DATA,NTT,partial
NTT DATA,NTTDATA,punctuation
NTT DATA,ntt data,typography
Nucor,NUCOR,typography
Nucor,nucor,typography
Nutrafarms,NUTRAFARMS,typography
Nutrafarms,nutrafarms,typography
Nutrien,NUTRIEN,typography
Nutrien,nutrien,typography
NVIDIA,nvidia,typography
NXP Semiconductors,NXP,partial
NXP Semiconductors,NXPSemiconductors,punctuation
NXP Semiconductors,NXP SEMICONDUCTORS,typography
NXP Semiconductors,nxp semiconductors,typography
OBAYASHI CORPORATION,OBAYASHI,legal_suffix
OBAYASHI CORPORATION,OBAYASHICORPORATION,punctuation
OBAYASHI CORPORATION,obayashi corporation,typography
Occidental Petroleum,OP,abbreviation
Occidental Petroleum,Occidental,partial
Occidental Petroleum,OccidentalPetroleum,punctuation
Occidental Petroleum,OCCIDENTAL PETROLEUM,typography
Occidental Petroleum,occidental petroleum,typography
Office Depot,OD,abbreviation
Office Depot,OfficeDepot,punctuation
Office Depot,OFFICE DEPOT,typography
Office Depot,office depot,typography
Old Mutual,OldMutual,punctuation
Old Mutual,OLD MUTUAL,typography
Old Mutual,old mutual,typography
Omnicom Group,Omnicom,partial
Omnicom Group,OmnicomGroup,punctuation
Omnicom Group,OMNICOM GROUP,typography
Omnicom Group,omnicom group,typography
OMV,omv,typography
ONE Sotheby's International Realty,OSsIR,abbreviation
ONE Sotheby's International Realty,ONE Sotheby s International,brand_parent
ONE Sotheby's International Realty,ONESotheby'sInternationalRealty,punctuation
ONE Sotheby's International Realty,ONE SOTHEBY'S INTERNATIONAL REALTY,typography
ONE Sotheby's International Realty,one sotheby's international realty,typography
ONEOK,oneok,typography
ONEX Corporation,ONEX,legal_suffix
ONEX Corporation,ONEXCorporation,punctuation
ONEX Corporation,ONEX CORPORATION,typography
ONEX Corporation,onex corporation,typography
Oracle,ORACLE,typography
Oracle,oracle,typography
Orange,ORANGE,typography
Orange,orange,typography
Orgio,ORGIO,typography
Orgio,orgio,typography
Oriental Land,Oriental,partial
Oriental Land,OrientalLand,punctuation
Oriental Land,ORIENTAL LAND,typography
Oriental Land,oriental land,typography
Origin Energy,Origin,partial
Origin Energy,OriginEnergy,punctuation
Origin Energy,ORIGIN ENERGY,typography
Origin Energy,origin energy,typography
Otis Spunkmeyer,OtisSpunkmeyer,punctuation
Otis Spunkmeyer,OTIS SPUNKMEYER,typography
Otis Spunkmeyer,otis spunkmeyer,typography
OTP Bank,OTP,partial
OTP Bank,OTPBank,punctuation
OTP Bank,OTP BANK,typography
OTP Bank,otp bank,typography
Otsuka Holding,Otsuka,partial
Otsuka Holding,OtsukaHolding,punctuation
Otsuka Holding,OTSUKA HOLDING,typography
Otsuka Holding,otsuka holding,typography
OZCARE,ozcare,typography
PACCAR,paccar,typography
Pacific Gas and Electric,PGaE,abbreviation
Pacific Gas and Electric,PacificGasandElectric,punctuation
Pacific Gas and Electric,PACIFIC GAS AND ELECTRIC,typography
Pacific Gas and Electric,pacific gas and electric,typography
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PRMG,abbreviation
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PARAMOUNT RESIDENTIAL MORTGAGE,brand_parent
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,PARAMOUNTRESIDENTIALMORTGAGEGROUP,punctuation
PARAMOUNT RESIDENTIAL MORTGAGE GROUP,paramount residential mortgage group,typography
Parasoft,PARASOFT,typography
Parasoft,parasoft,typography
Paris Kitchens,ParisKitchens,punctuation
Paris Kitchens,PARIS KITCHENS,typography
Paris Kitchens,paris kitchens,typography
PARKER HANNIFIN,PARKER,partial
PARKER HANNIFIN,PARKERHANNIFIN,punctuation
PARKER HANNIFIN,parker hannifin,typography
Paychex,PAYCHEX,typography
Paychex,paychex,typography
PayPal,PAYPAL,typography
PayPal,paypal,typography
PEGATRON Corporation,PEGATRON,legal_suffix
PEGATRON Corporation,PEGATRONCorporation,punctuation
PEGATRON Corporation,PEGATRON CORPORATION,typography
PEGATRON Corporation,pegatron corporation,typography
Pembina Pipeline Corporation,PPC,abbreviation
Pembina Pipeline Corporation,Pembina,partial
Pembina Pipeline Corporation,Pembina Pipeline,legal_suffix
Pembina Pipeline Corporation,PembinaPipelineCorporation,punctuation
Pembina Pipeline Corporation,PEMBINA PIPELINE CORPORATION,typography
Pembina Pipeline Corporation,pembina pipeline corporation,typography
Pendo,PENDO,typography
Pendo,pendo,typography
Pentamaster,PENTAMASTER,typography
Pentamaster,pentamaster,typography
People's Insurance,People'sInsurance,punctuation
People's Insurance,PEOPLE'S INSURANCE,typography
People's Insurance,people's insurance,typography
PepsiCo,PEPSICO,typography
PepsiCo,pepsico,typography
Pernod Ricard,Pernod,partial
Pernod Ricard,PernodRicard,punctuation
Pernod Ricard,PERNOD RICARD,typography
Pernod Ricard,pernod ricard,typography
Petrobras,PETROBRAS,typography
Petrobras,petrobras,typography
PetroChina,PETROCHINA,typography
PetroChina,petrochina,typography
PETRONAS Chemicals Group,PETRONAS,partial
PETRONAS Chemicals Group,PETRONAS Chemicals,brand_parent
PETRONAS Chemicals Group,PETRONASChemicalsGroup,punctuation
PETRONAS Chemicals Group,PETRONAS CHEMICALS GROUP,typography
PETRONAS Chemicals Group,petronas chemicals group,typography
Petsense,PETSENSE,typography
Petsense,petsense,typography
Pfizer,PFIZER,typography
Pfizer,pfizer,typography
PGNiG,PGNIG,typography
PGNiG,pgnig,typography
Phillips 66,Phillips,partial
Phillips 66,Phillips66,punctuation
Phillips 66,PHILLIPS 66,typography
Phillips 66,phillips 66,typography
Phoebe Putney Health System,PPHS,abbreviation
Phoebe Putney Health System,Phoebe Putney Health,brand_parent
Phoebe Putney Health System,PhoebePutneyHealthSystem,punctuation
Phoebe Putney Health System,PHOEBE PUTNEY HEALTH SYSTEM,typography
Phoebe Putney Health System,phoebe putney health system,typography
Phoenix Group Holdings,PGH,abbreviation
Phoenix Group Holdings,Phoenix Group,brand_parent
Phoenix Group Holdings,PhoenixGroupHoldings,punctuation
Phoenix Group Holdings,PHOENIX GROUP HOLDINGS,typography
Phoenix Group Holdings,phoenix group holdings,typography
Phonographic Performance Limited,PPL,abbreviation
Phonographic Performance Limited,Phonographic Performance,brand_parent
Phonographic Performance Limited,PhonographicPerformanceLimited,punctuation
Phonographic Performance Limited,PHONOGRAPHIC PERFORMANCE LIMITED,typography
Phonographic Performance Limited,phonographic performance limited,typography
Ping An Insurance (Group) Company of China,Ping An,partial
Ping An Insurance (Group) Company of China,Ping An Insurance (Group)  of China,legal_suffix
Ping An Insurance (Group) Company of China,PingAnInsurance(Group)CompanyofChina,punctuation
Ping An Insurance (Group) Company of China,PING AN INSURANCE (GROUP) COMPANY OF CHINA,typography
Ping An Insurance (Group) Company of China,ping an insurance (group) company of china,typography
Pioneer Natural Resources,PNR,abbreviation
Pioneer Natural Resources,Pioneer,partial
Pioneer Natural Resources,Pioneer Natural,brand_parent
Pioneer Natural Resources,PioneerNaturalResources,punctuation
Pioneer Natural Resources,PIONEER NATURAL RESOURCES,typography
Pioneer Natural Resources,pioneer natural resources,typography
PJSC MMC Norilsk Nickel,PJSC,partial
PJSC MMC Norilsk Nickel,PJSC MMC Norilsk,brand_parent
PJSC MMC Norilsk Nickel,PJSCMMCNorilskNickel,punctuation
PJSC MMC Norilsk Nickel,PJSC MMC NORILSK NICKEL,typography
PJSC MMC Norilsk Nickel,pjsc mmc norilsk nickel,typography
PJSC TATNEFT,PJSC,partial
PJSC TATNEFT,PJSCTATNEFT,punctuation
PJSC TATNEFT,pjsc tatneft,typography
PKN ORLEN,PKN,partial
PKN ORLEN,PKNORLEN,punctuation
PKN ORLEN,pkn orlen,typography
PKO Bank Polski,PKO,partial
PKO Bank Polski,PKO Bank,brand_parent
PKO Bank Polski,PKOBankPolski,punctuation
PKO Bank Polski,PKO BANK POLSKI,typography
PKO Bank Polski,pko bank polski,typography
Plumas Bank,Plumas,partial
Plumas Bank,PlumasBank,punctuation
Plumas Bank,PLUMAS BANK,typography
Plumas Bank,plumas bank,typography
Polyphase Microwave,Polyphase,partial
Polyphase Microwave,PolyphaseMicrowave,punctuation
Polyphase Microwave,POLYPHASE MICROWAVE,typography
Polyphase Microwave,polyphase microwave,typography
Porsche Automobil Holding,Porsche,partial
Porsche Automobil Holding,Porsche Automobil,brand_parent
Porsche Automobil Holding,PorscheAutomobilHolding,punctuation
Porsche Automobil Holding,PORSCHE AUTOMOBIL HOLDING,typography
Porsche Automobil Holding,porsche automobil holding,typography
Power Construction Corporation of China,PCCoC,abbreviation
Power Construction Corporation of China,Power Construction  of China,legal_suffix
Power Construction Corporation of China,PowerConstructionCorporationofChina,punctuation
Power Construction Corporation of China,POWER CONSTRUCTION CORPORATION OF CHINA,typography
Power Construction Corporation of China,power construction corporation of china,typography
Power Corporation of Canada,Power  of Canada,legal_suffix
Power Corporation of Canada,PowerCorporationofCanada,punctuation
Power Corporation of Canada,POWER CORPORATION OF CANADA,typography
Power Corporation of Canada,power corporation of canada,typography
Power Grid Corporation of India,PGCoI,abbreviation
Power Grid Corporation of India,Power Grid  of India,legal_suffix
Power Grid Corporation of India,PowerGridCorporationofIndia,punctuation
Power Grid Corporation of India,POWER GRID CORPORATION OF INDIA,typography
Power Grid Corporation of India,power grid corporation of india,typography
PPG Industries,PPG,partial
PPG Industries,PPGIndustries,punctuation
PPG Industries,PPG INDUSTRIES,typography
PPG Industries,ppg industries,typography
Premier,PREMIER,typography
Premier,premier,typography
Principal Financial Services,PFS,abbreviation
Principal Financial Services,Principal Financial,brand_parent
Principal Financial Services,PrincipalFinancialServices,punctuation
Principal Financial Services,PRINCIPAL FINANCIAL SERVICES,typography
Principal Financial Services,principal financial services,typography
Procore Technologies,Procore,partial
Procore Technologies,ProcoreTechnologies,punctuation
Procore Technologies,PROCORE TECHNOLOGIES,typography
Procore Technologies,procore technologies,typography
Procter & Gamble,P&G,abbreviation
Procter & Gamble,PG,abbreviation
Procter & Gamble,ProcterGamble,punctuation
Procter & Gamble,PROCTER & GAMBLE,typography
Procter & Gamble,procter & gamble,typography
Prologis,PROLOGIS,typography
Prologis,prologis,typography
ProQuest,PROQUEST,typography
ProQuest,proquest,typography
Prudential Financial,Prudential,partial
Prudential Financial,PrudentialFinancial,punctuation
Prudential Financial,PRUDENTIAL FINANCIAL,typography
Prudential Financial,prudential financial,typography
psbc.com,psbc,partial
psbc.com,psbccom,punctuation
psbc.com,PSBC.COM,typography
PTT Global Chemical,PTT,partial
PTT Global Chemical,PTT Global,brand_parent
PTT Global Chemical,PTTGlobalChemical,punctuation
PTT Global Chemical,PTT GLOBAL CHEMICAL,typography
PTT Global Chemical,ptt global chemical,typography
PTT Public Company Limited,PTT,partial
PTT Public Company Limited,PPCL,abbreviation
PTT Public Company Limited,PTT Public Company,brand_parent
PTT Public Company Limited,PTT Public  Limited,legal_suffix
PTT Public Company Limited,PTTPublicCompanyLimited,punctuation
PTT Public Company Limited,PTT PUBLIC COMPANY LIMITED,typography
PTT Public Company Limited,ptt public company limited,typography
Public Bank,PublicBank,punctuation
Public Bank,PUBLIC BANK,typography
Public Bank,public bank,typography
Public Service Enterprise Group,PSEG,abbreviation
Public Service Enterprise Group,Public Service Enterprise,brand_parent
Public Service Enterprise Group,PublicServiceEnterpriseGroup,punctuation
Public Service Enterprise Group,PUBLIC SERVICE ENTERPRISE GROUP,typography
Public Service Enterprise Group,public service enterprise group,typography
Public Storage,PublicStorage,punctuation
Public Storage,PUBLIC STORAGE,typography
Public Storage,public storage,typography
PUBLICIS GROUPE,PUBLICIS,partial
PUBLICIS GROUPE,PUBLICISGROUPE,punctuation
PUBLICIS GROUPE,publicis groupe,typography
PULTEGROUP,pultegroup,typography
Punjab National Bank,PNB,abbreviation
Punjab National Bank,Punjab,partial
Punjab National Bank,Punjab National,brand_parent
Punjab National Bank,PunjabNationalBank,punctuation
Punjab National Bank,PUNJAB NATIONAL BANK,typography
Punjab National Bank,punjab national bank,typography
Purolator,PUROLATOR,typography
Purolator,purolator,typography
PVH Corp,PC,abbreviation
PVH Corp,PVH,legal_suffix
PVH Corp,PVHCorp,punctuation
PVH Corp,PVH CORP,typography
PVH Corp,pvh corp,typography
PwC,PWC,typography
PwC,pwc,typography
PZU,pzu,typography
QBE Insurance Group,QBE,partial
QBE Insurance Group,QBE Insurance,brand_parent
QBE Insurance Group,QBEInsuranceGroup,punctuation
QBE Insurance Group,QBE INSURANCE GROUP,typography
QBE Insurance Group,qbe insurance group,typography
QIB,qib,typography
Q-railing,Q-RAILING,typography
Q-railing,q-railing,typography
Qualcomm Technologies,Qualcomm,partial
Qualcomm Technologies,QualcommTechnologies,punctuation
